row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,country,postal_code,market,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority
34952,ca2014168102,2014-04-25,01052014,standard class,cp12340,christine phan,corporate,jacksonville,florida,united states,32216.0,us,south,offst10001370,office supplies,storage,sensible storage wiretech storage systems,113.568,2,0.2,-21.294,16.21,low
35671,ca2013158575,2013-11-19,25112013,standard class,sb20290,sean braxton,corporate,kent,ohio,united states,44240.0,us,east,offap10002998,office supplies,appliances,holmes 99 hepa air purifier,103.968,6,0.2,16.8948,16.2,low
38567,ca2013123337,2013-09-17,23092013,standard class,kd16495,keith dawkins,corporate,san jose,california,united states,95123.0,us,west,furbo10001918,furniture,bookcases,sauder forest hills library with doors woodland oak finish,273.666,2,0.15,-12.8784,16.2,medium
37123,ca2014161067,2014-09-04,07092014,second class,kb16405,katrina bavinger,home office,new york city,new york,united states,10035.0,us,east,furch10004626,furniture,chairs,office star flex back scooter chair with aluminum finish frame,90.801,1,0.1,14.1246,16.17,high
37996,ca2014145429,2014-07-22,26072014,standard class,sw20455,shaun weien,consumer,san diego,california,united states,92024.0,us,west,furch10000988,furniture,chairs,hon olson stacker stools,225.296,2,0.2,22.5296,16.17,high
38916,ca2014151225,2014-10-28,30102014,first class,jm15655,jim mitchum,corporate,los angeles,california,united states,90032.0,us,west,tecph10004100,technology,phones,griffin gc17055 auxiliary audio cable,71.96,5,0.2,7.196,16.16,high
40042,ca2012162376,2012-11-22,25112012,second class,hd14785,harold dahlen,home office,cambridge,massachusetts,united states,2138.0,us,east,offpa10000300,office supplies,paper,xerox 1936,59.94,3,0.0,28.1718,16.16,critical
36266,ca2012122406,2012-08-02,05082012,second class,be11455,brad eason,home office,providence,rhode island,united states,2908.0,us,east,furch10001973,furniture,chairs,office star flex back scooter chair with white frame,110.98,1,0.0,15.5372,16.15,high
34211,ca2012134747,2012-10-12,17102012,second class,dl12925,daniel lacy,consumer,noblesville,indiana,united states,46060.0,us,central,tecph10002890,technology,phones,att 17929 lendline telephone,135.72,3,0.0,35.2872,16.14,medium
36179,ca2014143567,2014-11-03,06112014,second class,tb21175,thomas boland,corporate,henderson,kentucky,united states,42420.0,us,south,offst10001580,office supplies,storage,super decoflex portable personal file,59.92,4,0.0,16.7776,16.13,critical
37295,us2011112991,2011-12-10,14122011,standard class,sh19975,sally hughsby,corporate,caldwell,idaho,united states,83605.0,us,west,furch10001708,furniture,chairs,office star  contemporary swivel chair with padded adjustable arms and flex back,338.352,3,0.2,4.2294,16.12,medium
32573,ca2013119186,2013-05-27,27052013,same day,ms17710,maurice satty,consumer,fort worth,texas,united states,76106.0,us,central,tecac10000580,technology,accessories,logitech g13 programmable gameboard with lcd display,63.992,1,0.2,-7.1991,16.08,critical
31736,ca2014157252,2014-01-21,24012014,second class,cv12805,cynthia voltz,corporate,new york city,new york,united states,10024.0,us,east,furch10003396,furniture,chairs,global deluxe steno chair,207.846,3,0.1,2.3094,16.05,medium
40375,ca2013108105,2013-02-16,23022013,standard class,gw14605,giulietta weimer,consumer,henderson,kentucky,united states,42420.0,us,south,furfu10003773,furniture,furnishings,eldon cleatmat plus chair mats for high pile carpets,318.08,4,0.0,34.9888,16.05,medium
37076,ca2011105270,2011-11-11,18112011,standard class,ap10915,arthur prichep,consumer,los angeles,california,united states,90008.0,us,west,furch10000988,furniture,chairs,hon olson stacker stools,112.648,1,0.2,11.2648,16.02,low
37935,ca2014103352,2014-11-28,01122014,second class,rp19390,resi plking,consumer,new york city,new york,united states,10011.0,us,east,offbi10001196,office supplies,binders,avery flipchart easel binder black,107.424,6,0.2,36.2556,16.01,medium
37199,us2014153948,2014-11-07,07112014,same day,fm14290,frank merwin,home office,san francisco,california,united states,94122.0,us,west,offpa10000157,office supplies,paper,xerox 191,59.94,3,0.0,28.1718,16.0,critical
37682,us2014104661,2014-01-16,19012014,first class,tb21250,tim brockman,consumer,austin,texas,united states,78745.0,us,central,tecac10002331,technology,accessories,maxell 74 minute cdr 10pack,62.592,8,0.2,13.3008,16.0,high
36612,ca2013154060,2013-05-03,09052013,standard class,dl12865,dan lawera,consumer,greensboro,north carolina,united states,27405.0,us,south,furch10002304,furniture,chairs,global stack chair without arms black,187.056,9,0.2,11.691,15.98,medium
37922,ca2012141250,2012-01-19,23012012,standard class,pm18940,paul macintyre,consumer,texas city,texas,united states,77590.0,us,central,furch10004875,furniture,chairs,harbour creations 67200 series stacking chairs,199.304,4,0.3,-8.5416,15.96,medium
35917,ca2014145219,2014-12-25,26122014,first class,rm19675,robert marley,home office,los angeles,california,united states,90049.0,us,west,offbi10001670,office supplies,binders,vinyl sectional post binders,90.48,3,0.2,33.93,15.95,critical
40193,ca2013167241,2013-08-16,23082013,standard class,bd11320,bill donatelli,consumer,los angeles,california,united states,90004.0,us,west,tecph10004614,technology,phones,att 841000 phone,165.6,3,0.2,10.35,15.93,low
33011,ca2014104003,2014-10-08,14102014,standard class,dc13285,debra catini,consumer,san francisco,california,united states,94110.0,us,west,furbo10003965,furniture,bookcases,osullivan manor hill 2door library in brianna oak,307.666,2,0.15,-14.4784,15.9,medium
33783,ca2012104514,2012-01-02,04012012,second class,cb12535,claudia bergmann,corporate,newark,delaware,united states,19711.0,us,east,offst10001837,office supplies,storage,safco mobile desk side file wire frame,85.52,2,0.0,22.2352,15.81,critical
37277,ca2011117765,2011-09-07,13092011,standard class,rb19465,rick bensley,home office,tulsa,oklahoma,united states,74133.0,us,central,furch10004698,furniture,chairs,padded folding chairs black 4carton,161.96,2,0.0,45.3488,15.81,medium
39278,ca2011113383,2011-09-10,13092011,first class,sf20065,sandra flanagan,consumer,clifton,new jersey,united states,7011.0,us,east,offap10004532,office supplies,appliances,kensington 6 outlet guardian standard surge protector,81.92,4,0.0,22.1184,15.81,high
39660,ca2014147207,2014-01-03,05012014,second class,ts21655,trudy schmidt,consumer,el paso,texas,united states,79907.0,us,central,offst10002615,office supplies,storage,dual level singlewidth filing carts,372.144,3,0.2,27.9108,15.77,high
35117,ca2014141873,2014-10-10,15102014,standard class,hg14845,harry greene,consumer,new york city,new york,united states,10024.0,us,east,furbo10003034,furniture,bookcases,osullivan elevations bookcase cherry finish,314.352,3,0.2,-15.7176,15.76,medium
40967,ca2012133396,2012-08-13,15082012,first class,gk14620,grace kelly,corporate,greensboro,north carolina,united states,27405.0,us,south,offar10001446,office supplies,art,newell 309,64.68,7,0.2,8.085,15.72,medium
32002,ca2011138527,2011-09-12,17092011,standard class,bn11470,brad norvell,corporate,cary,north carolina,united states,27511.0,us,south,offap10001469,office supplies,appliances,fellowes 8 outlet superior workstation surge protector,166.84,5,0.2,18.7695,15.69,medium
40339,ca2012168760,2012-09-22,26092012,second class,mm18280,muhammed macintyre,corporate,los angeles,california,united states,90049.0,us,west,offap10004532,office supplies,appliances,kensington 6 outlet guardian standard surge protector,61.44,3,0.0,16.5888,15.69,high
33357,ca2011106439,2011-10-31,04112011,standard class,gg14650,greg guthrie,corporate,los angeles,california,united states,90049.0,us,west,offst10003996,office supplies,storage,letterlegal file tote with clear snapon lid black granite,80.3,5,0.0,20.878,15.67,high
38179,ca2012137113,2012-12-01,05122012,second class,tw21025,tamara willingham,home office,seattle,washington,united states,98105.0,us,west,offst10002554,office supplies,storage,tennsco industrial shelving,146.73,3,0.0,2.9346,15.67,high
38635,ca2011163412,2011-12-20,23122011,second class,sm20950,suzanne mcnair,corporate,new york city,new york,united states,10035.0,us,east,furch10004875,furniture,chairs,harbour creations 67200 series stacking chairs,192.186,3,0.1,36.3018,15.67,medium
40406,ca2012132941,2012-05-25,28052012,first class,mm18280,muhammed macintyre,corporate,haltom city,texas,united states,76117.0,us,central,tecac10003095,technology,accessories,logitech g35 71channel surround sound headset,207.984,2,0.2,36.3972,15.67,high
41273,us2013103674,2013-12-07,11122013,standard class,ap10720,anne pryor,home office,los angeles,california,united states,90032.0,us,west,tecph10002496,technology,phones,cisco spa301,249.584,2,0.2,31.198,15.66,medium
31320,us2014156909,2014-07-17,19072014,second class,sf20065,sandra flanagan,consumer,philadelphia,pennsylvania,united states,19140.0,us,east,furch10002774,furniture,chairs,global deluxe stacking chair gray,71.372,2,0.3,-1.0196,15.65,critical
37234,ca2013103107,2013-07-05,05072013,same day,rb19465,rick bensley,home office,seattle,washington,united states,98103.0,us,west,tecph10002564,technology,phones,otterbox defender series case  samsung galaxy s4,71.976,3,0.2,8.997,15.65,medium
35921,ca2014147228,2014-09-10,15092014,standard class,so20335,sean odonnell,consumer,columbia,tennessee,united states,38401.0,us,south,offst10000046,office supplies,storage,fellowes super stordrawer files,258.48,2,0.2,-3.231,15.64,medium
32236,ca2012148250,2012-12-13,17122012,standard class,rp19270,rachel payne,corporate,riverside,california,united states,92503.0,us,west,offap10003040,office supplies,appliances,fellowes 8 outlet superior workstation surge protector wo phonefaxmodem protection,134.48,4,0.0,34.9648,15.59,high
34074,ca2012138534,2012-07-17,19072012,second class,jm15535,jessica myrick,consumer,bakersfield,california,united states,93309.0,us,west,furbo10003159,furniture,bookcases,sauder camden county collection libraries planked cherry finish,195.466,2,0.15,-13.7976,15.59,medium
37115,ca2011124730,2011-11-26,26112011,same day,ls17245,lynn smith,consumer,utica,new york,united states,13501.0,us,east,offla10001158,office supplies,labels,avery addressshipping labels for typewriters 4 x 2,93.15,9,0.0,44.712,15.58,high
40855,ca2013129280,2013-05-04,06052013,first class,sm20905,susan mackendrick,consumer,newark,ohio,united states,43055.0,us,east,tecac10003832,technology,accessories,imation16gb mini traveldrive usb 20flash drive,132.52,5,0.2,34.7865,15.57,high
33398,us2011140116,2011-03-10,17032011,standard class,kt16480,kean thornton,consumer,denver,colorado,united states,80219.0,us,west,offar10001044,office supplies,art,boston ranger 55 pencil sharpener black,83.168,4,0.2,9.3564,15.56,low
39621,ca2014144456,2014-09-09,10092014,first class,fc14245,frank carlisle,home office,hialeah,florida,united states,33012.0,us,south,offst10001321,office supplies,storage,decoflex hanging personal folder file blue,61.68,5,0.2,5.397,15.53,high
33758,ca2012142419,2012-07-11,13072012,second class,sc20380,shahid collister,consumer,seattle,washington,united states,98115.0,us,west,offbi10001597,office supplies,binders,wilson jones ledgersize pianohinge binder 2 blue,98.352,3,0.2,34.4232,15.51,high
37738,ca2013101161,2013-10-14,21102013,standard class,bw11110,bart watters,corporate,new york city,new york,united states,10024.0,us,east,offst10003123,office supplies,storage,fellowes bases and tops for staxonsteelhighstak systems,99.87,3,0.0,23.9688,15.51,low
33059,ca2012130785,2012-09-05,09092012,standard class,ag10900,arthur gainer,consumer,san diego,california,united states,92105.0,us,west,furbo10003159,furniture,bookcases,sauder camden county collection libraries planked cherry finish,293.199,3,0.15,-20.6964,15.48,medium
34594,us2012110569,2012-05-23,30052012,standard class,eb13870,emily burns,consumer,phoenix,arizona,united states,85023.0,us,west,offap10004708,office supplies,appliances,fellowes superior 10 outlet split surge protector,121.792,4,0.2,13.7016,15.45,low
32302,ca2012111199,2012-11-13,17112012,standard class,jk15730,joe kamberova,consumer,jacksonville,north carolina,united states,28540.0,us,south,offpa10001790,office supplies,paper,xerox 1910,115.296,3,0.2,40.3536,15.42,high
39266,ca2013157707,2013-10-11,13102013,first class,cc12610,corey catlett,corporate,denver,colorado,united states,80219.0,us,west,furch10004853,furniture,chairs,global managers adjustable task chair storm,120.784,1,0.2,13.5882,15.39,medium
41126,us2014152842,2014-07-17,24072014,standard class,nf18385,natalie fritzler,consumer,charlotte,north carolina,united states,28205.0,us,south,furch10004218,furniture,chairs,global fabric managers chair dark gray,242.352,3,0.2,15.147,15.38,medium
32564,us2011167738,2011-12-24,29122011,standard class,jc16105,julie creighton,corporate,los angeles,california,united states,90045.0,us,west,furch10001146,furniture,chairs,global value midback managers chair gray,292.272,6,0.2,18.267,15.36,medium
36478,ca2014108749,2014-09-13,16092014,first class,dj13510,don jones,corporate,woonsocket,rhode island,united states,2895.0,us,east,offpa10003797,office supplies,paper,xerox 209,45.36,7,0.0,21.7728,15.36,high
40821,ca2014156958,2014-12-06,07122014,first class,pb18805,patrick bzostek,home office,seattle,washington,united states,98115.0,us,west,offbi10001524,office supplies,binders,gbc premium transparent covers with diagonal lined pattern,83.92,5,0.2,29.372,15.35,high
32149,ca2013113747,2013-05-29,05062013,standard class,vd21670,valerie dominguez,consumer,jackson,mississippi,united states,39212.0,us,south,offar10003373,office supplies,art,boston school pro electric pencil sharpener 1670,185.88,6,0.0,50.1876,15.34,medium
31549,ca2013146941,2013-12-11,14122013,first class,dl13315,delfina latchford,consumer,new york city,new york,united states,10024.0,us,east,offst10001228,office supplies,storage,fellowes personal hanging folder files navy,80.58,6,0.0,22.5624,15.31,high
32907,ca2011156349,2011-05-26,30052011,standard class,ml17395,marina lichtenstein,corporate,los angeles,california,united states,90008.0,us,west,furbo10000362,furniture,bookcases,sauder inglewood library bookcases,290.666,2,0.15,27.3568,15.3,high
34483,ca2011123498,2011-11-07,09112011,first class,tc20980,tamara chand,corporate,houston,texas,united states,77041.0,us,central,offen10004773,office supplies,envelopes,staples,74.352,3,0.2,26.9526,15.28,high
37838,us2014107888,2014-11-17,20112014,first class,cc12220,chris cortes,consumer,seattle,washington,united states,98103.0,us,west,furfu10003394,furniture,furnishings,tenex the solids textured chair mats,139.92,2,0.0,23.7864,15.28,high
